,Unnamed: 0,Name,Position,Team,Pass Yds,Pass TD,Pass INT,Rush Yds,Rush TD,Receptions,Rec Yds,Rec TD,Ret TD,Fumb TD,2PT,Fumb Lost,Points Total,Paddy
92,92,Kenny Stills,WR,HOU,0,0,0,0,0,2,39,1,0,0,0,0.0,11.9,10.9
93,93,Nick Foles,QB,CHI,249,1,1,-1,0,0,0,0,0,0,0,0.0,11.86,12.860000000000001
94,94,Jared Goff,QB,LA,200,1,0,-3,0,0,0,0,0,0,0,0.0,11.7,11.7
95,95,David Johnson,RB,HOU,0,0,0,63,0,2,29,0,0,0,0,0.0,11.2,10.200000000000001
96,96,Philip Rivers,QB,IND,190,1,0,-4,0,0,0,0,0,0,0,0.0,11.2,11.200000000000001
97,97,Brett Rypien,QB,DEN,242,2,3,-5,0,0,0,0,0,0,0,0.0,11.18,14.18
98,98,N'Keal Harry,WR,NE,0,0,0,0,0,3,21,1,0,0,0,0.0,11.1,9.6
99,99,DeAndre Hopkins,WR,ARI,0,0,0,0,0,7,41,0,0,0,0,0.0,11.1,7.6000000000000005
100,100,T.J. Hockenson,TE,DET,0,0,0,0,0,2,9,1,0,0,1,0.0,10.9,9.9
101,101,Christian Kirk,WR,ARI,0,0,0,0,0,3,19,1,0,0,0,0.0,10.9,9.4
102,102,Devonta Freeman,RB,NYG,0,0,0,33,0,4,35,0,0,0,0,0.0,10.8,8.8
103,103,Malcolm Brown,RB,LA,0,0,0,38,0,5,19,0,0,0,0,0.0,10.7,8.200000000000001
104,104,Mark Ingram,RB,BAL,0,0,0,34,1,1,3,0,0,0,0,0.0,10.7,10.200000000000001
105,105,David Montgomery,RB,CHI,0,0,0,27,0,3,30,0,0,0,1,0.0,10.7,9.2
106,106,Hunter Renfrow,WR,LV,0,0,0,0,0,5,57,0,0,0,0,0.0,10.7,8.2
107,107,Ke'Shawn Vaughn,RB,TB,0,0,0,4,0,2,22,1,0,0,0,0.0,10.6,9.6
108,108,Josh Jacobs,RB,LV,0,0,0,48,0,3,25,0,0,0,0,0.0,10.3,8.8
109,109,Tony Pollard,RB,DAL,0,0,0,16,1,1,16,0,0,0,0,0.0,10.2,9.7
110,110,Daniel Jones,QB,NYG,190,0,1,45,0,0,0,0,0,0,0,0.0,10.1,11.100000000000001
111,111,Damien Harris,RB,NE,0,0,0,100,0,0,0,0,0,0,0,0.0,10.0,10.0
112,112,Travis Kelce,TE,KC,0,0,0,0,0,3,70,0,0,0,0,0.0,10.0,8.5
113,113,Darnell Mooney,WR,CHI,0,0,0,-3,0,5,52,0,0,0,0,0.0,9.9,7.4
114,114,Jason Witten,TE,LV,0,0,0,0,0,2,18,1,0,0,0,0.0,9.8,8.8
115,115,Robert Woods,WR,LA,0,0,0,2,0,6,36,0,0,0,0,0.0,9.8,6.800000000000001
116,116,Gabriel Davis,WR,BUF,0,0,0,0,0,1,26,1,0,0,0,0.0,9.6,9.1
117,117,J.D. McKissic,RB,WAS,0,0,0,6,0,7,40,0,0,0,0,0.0,9.6,8.1
118,118,Adrian Peterson,RB,DET,0,0,0,36,1,0,0,0,0,0,0,0.0,9.6,9.6
119,119,Miles Sanders,RB,PHI,0,0,0,46,0,2,30,0,0,0,0,0.0,9.6,8.600000000000001
120,120,Evan Engram,TE,NYG,0,0,0,0,0,6,35,0,0,0,0,0.0,9.5,6.5
121,121,D'Ernest Johnson,RB,CLE,0,0,0,95,0,0,0,0,0,0,0,0.0,9.5,9.5
122,122,Myles Gaskin,RB,MIA,0,0,0,40,0,3,22,0,0,0,0,0.0,9.2,7.7
123,123,Hayden Hurst,TE,ATL,0,0,0,0,0,4,51,0,0,0,0,0.0,9.1,7.1000000000000005
124,124,D.J. Moore,WR,CAR,0,0,0,0,0,4,49,0,0,0,0,0.0,8.9,6.9
125,125,Donald Parham,TE,LAC,0,0,0,0,0,1,19,1,0,0,0,0.0,8.9,8.4
126,126,Jonathan Taylor,RB,IND,0,0,0,68,0,1,11,0,0,0,0,0.0,8.9,8.4
127,127,Isaiah Ford,WR,MIA,0,0,0,0,0,4,48,0,0,0,0,0.0,8.8,6.800000000000001
128,128,Zach Pascal,WR,IND,0,0,0,0,0,3,58,0,0,0,0,0.0,8.8,7.300000000000001
129,129,Keelan Cole,WR,JAX,0,0,0,0,0,4,46,0,0,0,0,0.0,8.6,6.6000000000000005
130,130,Noah Fant,TE,DEN,0,0,0,0,0,5,35,0,0,0,0,0.0,8.5,6.0
131,131,Greg Olsen,TE,SEA,0,0,0,0,0,5,35,0,0,0,0,0.0,8.5,6.0
132,132,Ian Thomas,TE,CAR,0,0,0,0,0,2,5,1,0,0,0,0.0,8.5,7.5
133,133,Marquez Valdes-Scantling,WR,GB,0,0,0,0,0,4,45,0,0,0,0,0.0,8.5,6.5
134,134,Mo Alie-Cox,TE,IND,0,0,0,0,0,1,13,1,0,0,0,0.0,8.3,7.8
135,135,Noah Brown,WR,DAL,0,0,0,0,0,4,43,0,0,0,0,0.0,8.3,6.3
136,136,John Brown,WR,BUF,0,0,0,0,0,4,42,0,0,0,0,0.0,8.2,6.2
137,137,Justin Watson,WR,TB,0,0,0,0,0,4,40,0,0,0,0,0.0,8.0,6.0
138,138,Dan Arnold,TE,ARI,0,0,0,0,0,4,39,0,0,0,0,0.0,7.9,5.9
139,139,Matt Breida,RB,MIA,0,0,0,9,0,3,39,0,0,0,0,0.0,7.8,6.300000000000001
140,140,Travis Homer,RB,SEA,0,0,0,5,0,1,3,1,0,0,0,0.0,7.8,7.3
141,141,Curtis Samuel,WR,CAR,0,0,0,-3,0,3,51,0,0,0,0,0.0,7.8,6.300000000000001
142,142,Darius Slayton,WR,NYG,0,0,0,0,0,3,48,0,0,0,0,0.0,7.8,6.300000000000001
143,143,Greg Ward,WR,PHI,0,0,0,0,0,4,38,0,0,0,0,0.0,7.8,5.800000000000001
144,144,Danny Amendola,WR,DET,0,0,0,0,0,2,57,0,0,0,0,0.0,7.7,6.7
145,145,Christian Blake,WR,ATL,0,0,0,0,0,3,47,0,0,0,0,0.0,7.7,6.2
146,146,Harrison Bryant,TE,CLE,0,0,0,0,0,4,37,0,0,0,0,0.0,7.7,5.7
147,147,Alexander Mattison,RB,MIN,0,0,0,17,1,0,0,0,0,0,0,0.0,7.7,7.7
148,148,Drew Sample,TE,CIN,0,0,0,0,0,3,47,0,0,0,0,0.0,7.7,6.2
149,149,Jordan Akins,TE,HOU,0,0,0,0,0,3,46,0,0,0,0,0.0,7.6,6.1000000000000005
150,150,Duke Johnson,RB,HOU,0,0,0,24,0,3,21,0,0,0,0,0.0,7.5,6.0
151,151,Deebo Samuel,WR,SF,0,0,0,10,0,3,35,0,0,0,0,0.0,7.5,6.0
152,152,Chris Conley,WR,JAX,0,0,0,0,0,3,44,0,0,0,0,0.0,7.4,5.9
153,153,Cameron Brate,TE,TB,0,0,0,0,0,1,3,1,0,0,0,0.0,7.3,6.8
154,154,Jimmy Graham,TE,CHI,0,0,0,0,0,4,33,0,0,0,0,0.0,7.3,5.300000000000001
155,155,Jordan Thomas,TE,ARI,0,0,0,0,0,1,3,1,0,0,0,0.0,7.3,6.8
156,156,Julio Jones,WR,ATL,0,0,0,0,0,4,32,0,0,0,0,0.0,7.2,5.2
157,157,Zay Jones,WR,LV,0,0,0,0,0,4,32,0,0,0,0,0.0,7.2,5.2
158,158,Zach Ertz,TE,PHI,0,0,0,0,0,4,9,0,0,0,1,0.0,6.9,4.9
159,159,Dontrelle Inman,WR,WAS,0,0,0,0,0,4,29,0,0,0,0,0.0,6.9,4.9
160,160,Isaiah Wright,WR,WAS,0,0,0,9,0,4,20,0,0,0,0,0.0,6.9,4.9
161,161,Jakeem Grant,WR,MIA,0,0,0,0,0,3,36,0,0,0,0,0.0,6.6,5.1
162,162,Julian Edelman,WR,NE,0,0,0,0,0,3,35,0,0,0,0,0.0,6.5,5.0
163,163,Richard Rodgers,TE,PHI,0,0,0,0,0,3,35,0,0,0,0,0.0,6.5,5.0
164,164,Damion Ratley,WR,NYG,0,0,0,0,0,3,34,0,0,0,0,0.0,6.4,4.9
165,165,Ced Wilson,WR,DAL,0,0,0,0,0,3,34,0,0,0,0,0.0,6.4,4.9
166,166,Kendrick Bourne,WR,SF,0,0,0,0,0,3,33,0,0,0,0,0.0,6.3,4.800000000000001
167,167,Chris Hogan,WR,NYJ,0,0,0,0,0,4,23,0,0,0,0,0.0,6.3,4.300000000000001
168,168,Sammy Watkins,WR,KC,0,0,0,0,0,4,43,0,0,0,0,0.0,6.3,6.3
169,169,Gerald Everett,TE,LA,0,0,0,2,1,1,10,0,0,0,0,0.0,6.2,7.7
170,170,Nyheim Hines,RB,IND,0,0,0,24,0,3,8,0,0,0,0,0.0,6.2,4.7
171,171,Rex Burkhead,RB,NE,0,0,0,45,0,1,5,0,0,0,0,0.0,6.0,5.5
172,172,Nick Mullens,QB,SF,200,1,2,0,0,0,0,0,0,0,0,0.0,6.0,10.0
173,173,Golden Tate,WR,NYG,0,0,0,0,0,4,20,0,0,0,0,0.0,6.0,4.0
174,174,Hunter Henry,TE,LAC,0,0,0,0,0,2,39,0,0,0,0,0.0,5.9,4.9
175,175,T.Y. Hilton,WR,IND,0,0,0,0,0,3,29,0,0,0,0,0.0,5.9,4.4
176,176,Tyler Lockett,WR,SEA,0,0,0,0,0,2,39,0,0,0,0,0.0,5.9,4.9
177,177,Ito Smith,RB,ATL,0,0,0,3,0,3,24,0,0,0,0,0.0,5.7,4.2
178,178,Randall Cobb,WR,HOU,0,0,0,0,0,2,36,0,0,0,0,0.0,5.6,4.6
179,179,C.J. Beathard,QB,SF,138,0,0,0,0,0,0,0,0,0,0,0.0,5.52,5.5200000000000005
180,180,Josh Reynolds,WR,LA,0,0,0,0,0,3,25,0,0,0,0,0.0,5.5,4.0
181,181,Freddie Swain,WR,SEA,0,0,0,0,0,2,32,0,0,0,0,0.0,5.2,4.2
182,182,Tyler Higbee,TE,LA,0,0,0,0,0,3,20,0,0,0,0,0.0,5.0,3.5
183,183,Durham Smythe,TE,MIA,0,0,0,0,0,2,30,0,0,0,0,0.0,5.0,4.0
184,184,Michael Gallup,WR,DAL,0,0,0,0,0,2,29,0,0,0,0,0.0,4.9,3.9000000000000004
185,185,Miles Boykin,WR,BAL,0,0,0,0,0,2,28,0,0,0,0,0.0,4.8,3.8000000000000003
186,186,Alec Ingold,RB,LV,0,0,0,-1,0,2,29,0,0,0,0,0.0,4.8,3.8000000000000003
187,187,Darrell Henderson,RB,LA,0,0,0,21,0,1,16,0,0,0,0,0.0,4.7,4.2
188,188,Kyle Rudolph,TE,MIN,0,0,0,0,0,2,27,0,0,0,0,0.0,4.7,3.7
189,189,Frank Gore,RB,NYJ,0,0,0,30,0,1,6,0,0,0,0,0.0,4.6,4.1
190,190,Anthony Miller,WR,CHI,0,0,0,0,0,3,16,0,0,0,0,0.0,4.6,3.1
191,191,Wayne Gallman,RB,NYG,0,0,0,45,0,0,0,0,0,0,0,0.0,4.5,4.5
192,192,Preston Williams,WR,MIA,0,0,0,0,0,1,15,0,0,0,1,0.0,4.5,4.0
193,193,Blake Bell,TE,DAL,0,0,0,0,0,2,24,0,0,0,0,0.0,4.4,3.4000000000000004
194,194,Nick Chubb,RB,CLE,0,0,0,43,0,0,0,0,0,0,0,0.0,4.3,4.3
195,195,DeeJay Dallas,RB,SEA,0,0,0,8,0,2,15,0,0,0,0,0.0,4.3,3.3
196,196,Brian Hill,RB,ATL,0,0,0,10,0,2,13,0,0,0,0,0.0,4.3,3.3
197,197,Joshua Kelley,RB,LAC,0,0,0,7,0,3,26,0,0,0,0,0.0,4.3,4.800000000000001
198,198,Tyler Eifert,TE,JAX,0,0,0,0,0,2,22,0,0,0,0,0.0,4.2,3.2
199,199,John Hightower,WR,PHI,0,0,0,0,0,2,22,0,0,0,0,0.0,4.2,3.2
200,200,Darren Fells,TE,HOU,0,0,0,0,0,2,21,0,0,0,0,0.0,4.1,3.1
201,201,Justin Jackson,RB,LAC,0,0,0,9,0,2,12,0,0,0,0,0.0,4.1,3.1
202,202,Jesse James,TE,DET,0,0,0,0,0,1,31,0,0,0,0,0.0,4.1,3.6
203,203,Darrius Shepherd,WR,GB,0,0,0,0,0,2,21,0,0,0,0,0.0,4.1,3.1
204,204,Jordan Wilkins,RB,IND,0,0,0,15,0,1,16,0,0,0,0,0.0,4.1,3.6
205,205,Russell Gage,WR,ATL,0,0,0,-2,0,2,22,0,0,0,0,0.0,4.0,3.0
206,206,Ryan Griffin,TE,NYJ,0,0,0,0,0,3,10,0,0,0,0,0.0,4.0,2.5
207,207,Willie Snead,WR,BAL,0,0,0,0,0,2,20,0,0,0,0,0.0,4.0,3.0
208,208,Rob Gronkowski,TE,TB,0,0,0,0,0,1,29,0,0,0,0,0.0,3.9,3.4000000000000004
209,209,Isaiah McKenzie,WR,BUF,0,0,0,11,0,1,18,0,0,0,0,0.0,3.9,3.4000000000000004
210,210,Gus Edwards,RB,BAL,0,0,0,38,0,0,0,0,0,0,0,0.0,3.8,3.8000000000000003
211,211,Dion Lewis,RB,NYG,0,0,0,10,0,2,8,0,0,0,0,0.0,3.8,2.8
212,212,Marcus Johnson,WR,0,0,0,0,0,0,1,27,0,0,0,0,0.0,3.7,3.2
213,213,Cam Sims,WR,WAS,0,0,0,0,0,2,17,0,0,0,0,0.0,3.7,2.7
214,214,Trey Burton,TE,IND,0,0,0,0,0,2,16,0,0,0,0,0.0,3.6,2.6
215,215,Dawson Knox,TE,BUF,0,0,0,0,0,2,16,0,0,0,0,0.0,3.6,2.6
216,216,James O'Shaughnessy,TE,JAX,0,0,0,0,0,1,26,0,0,0,0,0.0,3.6,3.1
217,217,Jalen Richard,RB,LV,0,0,0,6,0,2,10,0,0,0,0,0.0,3.6,2.6
218,218,Will Dissly,TE,SEA,0,0,0,0,0,2,15,0,0,0,0,0.0,3.5,2.5
219,219,Kenyan Drake,RB,ARI,0,0,0,35,0,0,0,0,0,0,0,0.0,3.5,3.5
220,220,Cethan Carter,TE,CIN,0,0,0,0,0,1,24,0,0,0,0,0.0,3.4,2.9000000000000004
221,221,Royce Freeman,RB,DEN,0,0,0,6,0,2,6,0,0,0,0,0.0,3.2,2.2
222,222,Kalen Ballage,RB,NYJ,0,0,0,0,0,2,11,0,0,0,0,0.0,3.1,2.1
223,223,Ted Ginn,WR,CHI,0,0,0,0,0,2,11,0,0,0,0,0.0,3.1,2.1
224,224,Dontrell Hilliard,RB,CLE,0,0,0,19,0,1,2,0,0,0,0,0.0,3.1,2.6000000000000005
225,225,Deonte Harris,WR,NO,0,0,0,10,0,1,10,0,0,0,0,0.0,3.0,2.5
226,226,Malik Taylor,WR,GB,0,0,0,0,0,1,20,0,0,0,0,0.0,3.0,2.5
227,227,Jeff Wilson,RB,SF,0,0,0,6,0,1,13,0,0,0,0,0.0,2.9,2.4000000000000004
228,228,J.K. Dobbins,RB,BAL,0,0,0,16,0,1,1,0,0,0,0,0.0,2.7,2.2
229,229,Chris Manhertz,TE,CAR,0,0,0,0,0,1,17,0,0,0,0,0.0,2.7,2.2
230,230,Jarrett Stidham,QB,NE,60,1,2,3,0,0,0,0,0,0,0,0.0,2.7,4.7
231,231,Marquez Callaway,WR,NO,0,0,0,0,0,1,16,0,0,0,0,0.0,2.6,2.1
232,232,Alex Erickson,WR,CIN,0,0,0,7,0,1,9,0,0,0,0,0.0,2.6,2.1
233,233,Mike Gesicki,TE,MIA,0,0,0,0,0,1,15,0,0,0,0,0.0,2.5,2.0
234,234,Auden Tate,WR,CIN,0,0,0,0,0,1,15,0,0,0,0,0.0,2.5,2.0
235,235,Austin Ekeler,RB,LAC,0,0,0,12,0,1,2,0,0,0,0,0.0,2.4,1.9000000000000001
236,236,Larry Fitzgerald,WR,ARI,0,0,0,0,0,2,4,0,0,0,0,0.0,2.4,1.4
237,237,Taysom Hill,QB,NO,0,0,0,6,0,1,8,0,0,0,0,0.0,2.4,1.9000000000000001
238,238,Andy Isabella,WR,ARI,0,0,0,0,0,2,3,0,0,0,0,0.0,2.3,1.3
239,239,Kyle Juszczyk,RB,SF,0,0,0,0,0,1,13,0,0,0,0,0.0,2.3,1.8
240,240,Jack Doyle,TE,IND,0,0,0,0,0,1,12,0,0,0,0,0.0,2.2,1.7000000000000002
241,241,Kerryon Johnson,RB,DET,0,0,0,9,0,1,3,0,0,0,0,0.0,2.2,1.7
242,242,Tyler Kroft,TE,BUF,0,0,0,0,0,1,12,0,0,0,0,0.0,2.2,1.7000000000000002
243,243,Chris Herndon,TE,NYJ,0,0,0,0,0,1,11,0,0,0,0,0.0,2.1,1.6
244,244,Gunner Olszewski,WR,NE,0,0,0,0,0,1,11,0,0,0,0,0.0,2.1,1.6
245,245,Stephen Carlson,TE,CLE,0,0,0,0,0,0,0,0,0,0,1,0.0,2.0,2.0
246,246,Brian Hoyer,QB,NE,130,0,1,8,0,0,0,0,0,0,0,0.0,2.0,5.0
247,247,Seth Roberts,WR,CAR,0,0,0,0,0,1,10,0,0,0,0,0.0,2.0,1.5
248,248,Kaden Smith,TE,NYG,0,0,0,0,0,1,10,0,0,0,0,0.0,2.0,1.5
249,249,Giovani Bernard,RB,CIN,0,0,0,19,0,0,0,0,0,0,0,0.0,1.9,1.9000000000000001
250,250,Nick Boyle,TE,BAL,0,0,0,0,0,1,9,0,0,0,0,0.0,1.9,1.4
251,251,DaeSean Hamilton,WR,DEN,0,0,0,0,0,1,9,0,0,0,0,0.0,1.9,1.4
252,252,Marvin Jones,WR,DET,0,0,0,0,0,1,9,0,0,0,0,0.0,1.9,1.4
253,253,Gabe Nabers,RB,LAC,0,0,0,4,0,1,5,0,0,0,0,0.0,1.9,1.4
